management,foundfam_owned,firmid,wave,degree_m,degree_m_sq,degree_nm,degree_nm_sq,export,emp_firm,lnemp,compet_cat,industry,countrycode,age_cat
3.6111112,0.0,314,2014,1.0,1.0,0.4,0.16000000000000003,0.55,100.0,4.605170185988092,strong,instrument,us,unknown
3.1111112,0.0,315,2010,0.97,0.9409,0.38,0.1444,0.65,1000.0,6.907755278982137,weak,instrument,us,young
2.1176472,0.0,321,2006,1.0,1.0,0.7,0.48999999999999994,0.0,38.0,3.6375861597263857,weak,instrument,us,young
2.6666667,0.0,322,2006,0.2,0.04000000000000001,0.0,0.0,0.0,750.0,6.620073206530356,strong,rubber,us,mid
3.5555556,1.0,324,2006,0.9,0.81,0.4,0.16000000000000003,0.0,1100.0,7.003065458786462,moder,ind_machinery,us,mid
3.3888888,0.0,329,2014,0.89,0.7921,0.08,0.0064,0.0,11000.0,9.305650551780507,strong,electronic,us,unknown
3.8333333,0.0,330,2010,1.0,1.0,0.04,0.0016,0.2,1000.0,6.907755278982137,strong,food,us,old
3.6666667,0.0,334,2006,0.8,0.6400000000000001,0.05,0.0025000000000000005,0.0,2400.0,7.783224016336037,moder,transport,us,mid
3.0555556,0.0,335,2006,1.0,1.0,0.3,0.09,0.0,100.0,4.605170185988092,weak,instrument,us,young
2.5,0.0,336,2010,0.9,0.81,0.15,0.0225,0.13,133.0,4.890349128221754,moder,ind_machinery,us,mid
2.4444444,0.0,338,2009,0.0,0.0,0.0,0.0,0.0,85.0,4.442651256490317,strong,printing,au,unknown
3.6111112,0.0,339,2009,0.8,0.6400000000000001,0.25,0.0625,0.08,650.0,6.476972362889683,strong,transport,au,young
3.4444444,1.0,340,2009,0.8,0.6400000000000001,0.0,0.0,0.05,112.0,4.718498871295094,weak,electronic,au,old
3.3333333,1.0,341,2009,0.5,0.25,0.15,0.0225,0.0,160.0,5.075173815233827,weak,fabricated_metal,au,mid
2.9444444,0.0,342,2009,0.0,0.0,0.01,0.0001,0.02,3000.0,8.006367567650246,weak,primary_metal,au,unknown
2.6666667,1.0,343,2009,0.5,0.25,0.05,0.0025000000000000005,0.0,270.0,5.598421958998375,strong,electronic,au,young
1.8888888,1.0,344,2009,0.04,0.0016,0.04,0.0016,0.05,60.0,4.0943445622221,weak,fabricated_metal,au,unknown
3.3888888,0.0,345,2012,0.6,0.36,0.02,0.0004,1.0,3500.0,8.160518247477505,strong,food,au,unknown
2.3888888,1.0,346,2009,0.04,0.0016,0.0,0.0,0.0,950.0,6.856461984594587,weak,glass,au,young
2.5555556,1.0,347,2009,0.5,0.25,0.05,0.0025000000000000005,0.5,180.0,5.19295685089021,strong,food,au,old
3.0555556,1.0,348,2009,0.2,0.04000000000000001,0.01,0.0001,0.05,240.0,5.480638923341991,strong,electronic,au,old
3.0555556,1.0,349,2009,0.5,0.25,0.0,0.0,0.05,150.0,5.0106352940962555,weak,lumber,au,unknown
1.7777778,0.0,350,2009,0.1,0.010000000000000002,0.02,0.0004,0.05,360.0,5.886104031450156,weak,ind_machinery,au,young
3.2222223,0.0,351,2009,0.3,0.09,0.05,0.0025000000000000005,0.01,1000.0,6.907755278982137,strong,printing,au,young
3.1666667,0.0,353,2009,0.8,0.6400000000000001,0.03,0.0009,0.25,27243.0,10.212551886357938,strong,fabricated_metal,au,unknown
2.8888888,0.0,354,2009,0.0,0.0,0.0,0.0,0.0,5000.0,8.517193191416238,strong,glass,au,unknown
3.1666667,0.0,356,2009,0.95,0.9025,0.4,0.16000000000000003,0.6,2000.0,7.600902459542082,strong,chemical,au,unknown
3.3888888,0.0,358,2009,0.25,0.0625,0.0,0.0,0.0,3000.0,8.006367567650246,weak,electronic,au,mid
3.1666667,0.0,359,2009,0.3,0.09,0.0,0.0,0.05,150.0,5.0106352940962555,weak,textile,au,old
3.1666667,0.0,360,2009,0.2,0.04000000000000001,0.05,0.0025000000000000005,0.0,1500.0,7.313220387090301,strong,food,au,old
3.3888888,1.0,363,2009,0.01,0.0001,0.0,0.0,0.0,205.0,5.3230099791384085,weak,furniture,au,mid
2.8888888,1.0,364,2009,0.6,0.36,0.1,0.010000000000000002,0.8,110.0,4.700480365792417,weak,ind_machinery,au,unknown
3.6111112,0.0,365,2009,1.0,1.0,0.6,0.36,0.05,4000.0,8.294049640102028,moder,electronic,au,mid
3.1111112,0.0,366,2009,0.5,0.25,0.25,0.0625,0.05,250.0,5.521460917862246,strong,primary_metal,au,unknown
4.2222223,0.0,367,2010,0.76,0.5776,0.3,0.09,0.05,4000.0,8.294049640102028,weak,primary_metal,us,mid
3.3333333,1.0,370,2009,1.0,1.0,0.4,0.16000000000000003,0.0,120.0,4.787491742782046,weak,rubber,au,young
2.9444444,0.0,371,2010,1.0,1.0,0.1,0.010000000000000002,0.7,250.0,5.521460917862246,strong,electronic,us,mid
2.8888888,1.0,372,2009,0.5,0.25,0.1,0.010000000000000002,0.0,250.0,5.521460917862246,strong,furniture,au,unknown
2.7777777,0.0,375,2009,0.2,0.04000000000000001,0.0,0.0,0.4,400.0,5.991464547107982,strong,rubber,au,mid
2.0555556,0.0,376,2009,0.3,0.09,0.02,0.0004,0.02,58.0,4.060443010546419,strong,ind_machinery,au,mid
3.2777777,0.0,377,2009,0.35,0.12249999999999998,0.05,0.0025000000000000005,0.0,700.0,6.551080335043404,weak,printing,au,old
3.3333333,0.0,378,2009,0.8,0.6400000000000001,0.1,0.010000000000000002,0.1,180.0,5.19295685089021,moder,paper,au,old
1.8333334,1.0,379,2009,0.2,0.04000000000000001,0.1,0.010000000000000002,0.9,130.0,4.867534450455582,strong,electronic,au,mid
2.8333333,1.0,380,2009,0.5,0.25,0.02,0.0004,0.05,90.0,4.499809670330265,moder,furniture,au,unknown
2.4444444,0.0,381,2009,0.1,0.010000000000000002,0.1,0.010000000000000002,0.02,500.0,6.214608098422191,weak,food,au,old
3.8888888,0.0,382,2009,1.0,1.0,0.03,0.0009,0.0,5000.0,8.517193191416238,strong,food,au,unknown
2.9444444,1.0,383,2009,0.03,0.0009,0.0,0.0,0.05,350.0,5.857933154483459,weak,lumber,au,old
4.0555553,0.0,384,2009,1.0,1.0,0.01,0.0001,0.3,370.0,5.91350300563827,weak,electronic,au,mid
2.3888888,0.0,385,2009,0.25,0.0625,0.0,0.0,0.2,80.0,4.382026634673881,weak,textile,au,mid
3.2777777,1.0,386,2009,0.5,0.25,0.0,0.0,0.7,80.0,4.382026634673881,strong,primary_metal,au,old
3.1666667,0.0,387,2009,0.4,0.16000000000000003,0.04,0.0016,1.0,200.0,5.298317366548036,strong,petrol,au,young
2.9444444,0.0,388,2009,0.8,0.6400000000000001,0.05,0.0025000000000000005,0.9,100.0,4.605170185988092,moder,textile,au,mid
2.8888888,0.0,389,2009,0.3,0.09,0.03,0.0009,0.03,150.0,5.0106352940962555,weak,food,au,unknown
3.1666667,0.0,390,2009,0.9,0.81,0.1,0.010000000000000002,0.0,400.0,5.991464547107982,weak,primary_metal,au,mid
2.3333333,0.0,391,2009,0.5,0.25,0.0,0.0,0.4,70.0,4.248495242049359,weak,fabricated_metal,au,old
3.1666667,0.0,392,2009,0.13,0.016900000000000002,0.0,0.0,0.0,3000.0,8.006367567650246,weak,glass,au,unknown
2.6666667,0.0,394,2009,0.5,0.25,0.01,0.0001,0.05,260.0,5.560681631015528,moder,chemical,au,unknown
3.6111112,0.0,395,2009,0.25,0.0625,0.25,0.0625,0.0,2500.0,7.824046010856292,weak,transport,au,unknown
3.3888888,0.0,396,2009,0.3,0.09,0.0,0.0,0.3,900.0,6.802394763324311,weak,food,au,old
1.6666666,1.0,397,2009,0.09,0.0081,0.0,0.0,0.1,90.0,4.499809670330265,moder,apparel,au,old
2.9444444,1.0,398,2009,0.8,0.6400000000000001,0.0,0.0,0.1,50.0,3.912023005428146,weak,petrol,au,mid
3.7222223,0.0,399,2009,0.35,0.12249999999999998,0.0,0.0,0.03,120.0,4.787491742782046,weak,chemical,au,mid
3.4444444,0.0,400,2009,1.0,1.0,0.2,0.04000000000000001,0.3,1000.0,6.907755278982137,strong,furniture,au,mid
2.6111112,0.0,401,2009,0.75,0.5625,0.1,0.010000000000000002,0.05,2500.0,7.824046010856292,weak,food,au,old
3.4444444,0.0,402,2009,0.5,0.25,0.1,0.010000000000000002,0.05,1000.0,6.907755278982137,weak,chemical,au,mid
3.0555556,1.0,403,2009,0.5,0.25,0.05,0.0025000000000000005,0.15,110.0,4.700480365792417,moder,ind_machinery,au,old
3.4444444,0.0,405,2009,0.3,0.09,0.15,0.0225,0.09,200.0,5.298317366548036,weak,glass,au,unknown
4.0,0.0,406,2009,0.5,0.25,0.3,0.09,0.05,4500.0,8.411832675758411,weak,food,au,mid
2.5,1.0,407,2009,0.0,0.0,0.0,0.0,0.01,200.0,5.298317366548036,strong,fabricated_metal,au,mid
2.8888888,0.0,408,2009,0.4,0.16000000000000003,0.0,0.0,0.0,2500.0,7.824046010856292,moder,glass,au,old
2.0555556,1.0,409,2009,0.3,0.09,0.0,0.0,0.02,100.0,4.605170185988092,strong,food,au,unknown
2.8888888,1.0,410,2009,0.25,0.0625,0.01,0.0001,0.1,75.0,4.31748811353631,strong,rubber,au,mid
3.4444444,0.0,411,2009,0.4,0.16000000000000003,0.05,0.0025000000000000005,0.1,120.0,4.787491742782046,weak,fabricated_metal,au,mid
2.1666667,0.0,412,2009,0.5,0.25,0.0,0.0,0.1,148.0,4.997212273764115,moder,paper,au,mid
3.0555556,0.0,413,2009,0.5,0.25,0.0,0.0,0.02,200.0,5.298317366548036,strong,ind_machinery,au,mid
2.2222223,0.0,414,2009,0.0,0.0,0.0,0.0,0.01,150.0,5.0106352940962555,strong,electronic,au,unknown
4.0555553,0.0,415,2009,1.0,1.0,0.75,0.5625,0.3,600.0,6.396929655216146,weak,chemical,au,young
3.1111112,0.0,416,2012,0.0,0.0,0.0,0.0,0.02,75.0,4.31748811353631,strong,primary_metal,au,unknown
3.1666667,0.0,417,2012,1.0,1.0,0.05,0.0025000000000000005,0.0,90.0,4.499809670330265,weak,printing,au,unknown
3.2777777,1.0,418,2009,0.05,0.0025000000000000005,0.0,0.0,0.05,95.0,4.553876891600541,moder,rubber,au,mid
2.5,0.0,420,2009,0.15,0.0225,0.0,0.0,0.1,700.0,6.551080335043404,weak,food,au,unknown
2.1111112,1.0,422,2009,0.33,0.10890000000000001,0.0,0.0,0.3,115.0,4.74493212836325,strong,food,au,mid
3.2222223,1.0,423,2009,0.0,0.0,0.05,0.0025000000000000005,0.7,530.0,6.272877006546167,strong,ind_machinery,au,mid
3.2222223,0.0,424,2009,0.5,0.25,0.25,0.0625,0.05,1800.0,7.495541943884256,weak,ind_machinery,au,unknown
3.8333333,0.0,425,2009,1.0,1.0,0.1,0.010000000000000002,0.6,2500.0,7.824046010856292,moder,transport,au,young
3.4444444,0.0,426,2009,0.9,0.81,0.03,0.0009,0.05,2500.0,7.824046010856292,strong,primary_metal,au,old
2.1111112,1.0,428,2009,0.0,0.0,0.0,0.0,0.6,150.0,5.0106352940962555,strong,transport,au,unknown
2.7222223,1.0,429,2009,0.5,0.25,0.5,0.25,0.0,175.0,5.1647859739235145,strong,fabricated_metal,au,young
3.4444444,0.0,430,2009,0.8,0.6400000000000001,0.2,0.04000000000000001,0.15,4500.0,8.411832675758411,moder,chemical,au,unknown
2.5,1.0,431,2009,0.3,0.09,0.02,0.0004,0.2,140.0,4.941642422609304,strong,food,au,old
3.4444444,0.0,432,2009,0.95,0.9025,0.3,0.09,0.98,4500.0,8.411832675758411,strong,transport,au,old
2.4705882,1.0,434,2009,0.0,0.0,0.04,0.0016,0.0,100.0,4.605170185988092,strong,paper,au,mid
2.0,1.0,435,2009,0.28,0.07840000000000001,0.0,0.0,0.15,55.0,4.007333185232471,strong,misc_manuf,au,young
2.5555556,0.0,436,2009,0.5,0.25,0.0,0.0,0.0,2500.0,7.824046010856292,moder,glass,au,unknown
3.3888888,0.0,437,2009,0.4,0.16000000000000003,0.01,0.0001,0.0,1050.0,6.956545443151569,weak,transport,au,unknown
2.3888888,0.0,438,2009,0.33,0.10890000000000001,0.0,0.0,0.01,1000.0,6.907755278982137,weak,fabricated_metal,au,unknown
2.1666667,0.0,439,2009,0.35,0.12249999999999998,0.0,0.0,0.2,120.0,4.787491742782046,weak,furniture,au,young
2.5,1.0,440,2009,0.5,0.25,0.05,0.0025000000000000005,0.25,100.0,4.605170185988092,weak,food,au,mid
2.1666667,1.0,441,2009,0.3,0.09,0.0,0.0,0.05,120.0,4.787491742782046,strong,rubber,au,mid
2.5555556,1.0,442,2009,0.5,0.25,0.0,0.0,0.07,66.0,4.189654742026425,weak,fabricated_metal,au,mid
3.7777777,0.0,443,2009,0.35,0.12249999999999998,0.01,0.0001,0.95,1300.0,7.170119543449628,weak,instrument,au,unknown
2.7222223,1.0,444,2009,0.22,0.0484,0.13,0.016900000000000002,0.01,62.0,4.127134385045092,strong,rubber,au,mid
2.9444444,1.0,446,2009,0.8,0.6400000000000001,0.0,0.0,0.33,180.0,5.19295685089021,strong,food,au,mid
2.7222223,0.0,447,2009,0.0,0.0,0.0,0.0,0.0,420.0,6.040254711277414,moder,printing,au,mid
2.2222223,0.0,448,2009,0.4,0.16000000000000003,0.02,0.0004,0.01,400.0,5.991464547107982,weak,food,au,young
3.6666667,0.0,449,2009,0.8,0.6400000000000001,0.1,0.010000000000000002,0.6,101.0,4.61512051684126,strong,instrument,au,unknown
2.6111112,0.0,450,2009,0.3,0.09,0.0,0.0,0.0,150.0,5.0106352940962555,weak,ind_machinery,au,mid
3.1111112,1.0,451,2009,1.0,1.0,0.05,0.0025000000000000005,0.02,500.0,6.214608098422191,weak,ind_machinery,au,young
3.3333333,0.0,452,2009,0.0,0.0,0.05,0.0025000000000000005,0.0,2000.0,7.600902459542082,strong,glass,au,old
2.7222223,0.0,454,2009,0.0,0.0,0.02,0.0004,0.7,1800.0,7.495541943884256,strong,food,au,unknown
2.1111112,0.0,455,2009,0.5,0.25,0.0,0.0,0.05,130.0,4.867534450455582,strong,rubber,au,mid
3.0,0.0,456,2009,0.5,0.25,0.0,0.0,0.02,220.0,5.393627546352362,weak,rubber,au,mid
2.7222223,1.0,457,2009,0.3,0.09,0.15,0.0225,0.08,125.0,4.8283137373023015,weak,ind_machinery,au,mid
2.7777777,0.0,458,2009,0.49,0.24009999999999998,0.0,0.0,0.3,700.0,6.551080335043404,weak,food,au,old
2.7777777,0.0,459,2009,0.75,0.5625,0.1,0.010000000000000002,0.0,150.0,5.0106352940962555,strong,furniture,au,unknown
2.1111112,0.0,460,2009,0.35,0.12249999999999998,0.05,0.0025000000000000005,0.02,90.0,4.499809670330265,moder,food,au,unknown
3.0555556,1.0,461,2009,0.1,0.010000000000000002,0.02,0.0004,0.0,980.0,6.887552571664617,strong,ind_machinery,au,young
2.6666667,0.0,463,2009,0.65,0.42250000000000004,0.1,0.010000000000000002,0.1,3000.0,8.006367567650246,strong,primary_metal,au,unknown
3.1111112,0.0,464,2009,0.6,0.36,0.02,0.0004,0.01,400.0,5.991464547107982,strong,rubber,au,young
3.0555556,1.0,467,2009,0.85,0.7224999999999999,0.05,0.0025000000000000005,0.03,80.0,4.382026634673881,strong,food,au,young
2.0,0.0,468,2009,0.5,0.25,0.0,0.0,0.01,65.0,4.174387269895637,strong,food,au,young
3.4444444,1.0,469,2009,0.83,0.6889,0.05,0.0025000000000000005,0.0,225.0,5.41610040220442,weak,electronic,au,unknown
2.3888888,1.0,470,2009,0.5,0.25,0.0,0.0,0.0,250.0,5.521460917862246,weak,food,au,old
3.1111112,0.0,471,2009,0.9,0.81,0.2,0.04000000000000001,0.02,1200.0,7.090076835776092,strong,chemical,au,unknown
3.1111112,0.0,472,2009,0.5,0.25,0.6,0.36,0.3,2500.0,7.824046010856292,moder,ind_machinery,au,mid
2.1666667,0.0,473,2009,0.0,0.0,0.0,0.0,0.1,100.0,4.605170185988092,strong,chemical,au,unknown
2.3333333,1.0,475,2009,0.05,0.0025000000000000005,0.0,0.0,0.1,400.0,5.991464547107982,moder,fabricated_metal,au,mid
2.5,1.0,476,2009,0.05,0.0025000000000000005,0.0,0.0,0.2,1000.0,6.907755278982137,strong,food,au,unknown
1.7222222,0.0,477,2009,0.25,0.0625,0.05,0.0025000000000000005,0.05,121.0,4.795790545596741,moder,ind_machinery,au,mid
1.8333334,0.0,478,2009,0.33,0.10890000000000001,0.02,0.0004,0.05,115.0,4.74493212836325,strong,transport,au,unknown
3.2777777,0.0,479,2009,0.7,0.48999999999999994,0.6,0.36,0.95,85.0,4.442651256490317,strong,electronic,au,unknown
3.6666667,0.0,480,2009,0.6,0.36,0.05,0.0025000000000000005,0.07,85.0,4.442651256490317,strong,ind_machinery,au,mid
2.7222223,1.0,481,2009,0.1,0.010000000000000002,0.0,0.0,0.0,65.0,4.174387269895637,moder,fabricated_metal,au,unknown
1.8333334,1.0,482,2009,0.5,0.25,0.01,0.0001,0.0,90.0,4.499809670330265,strong,fabricated_metal,au,unknown
3.3333333,0.0,483,2009,0.4,0.16000000000000003,0.05,0.0025000000000000005,0.0,200.0,5.298317366548036,strong,lumber,au,unknown
3.2222223,1.0,484,2009,0.2,0.04000000000000001,0.02,0.0004,0.0,139.0,4.9344739331306915,moder,rubber,au,unknown
2.5,1.0,485,2009,0.1,0.010000000000000002,0.0,0.0,0.7,90.0,4.499809670330265,weak,food,au,mid
4.0555553,1.0,486,2009,0.5,0.25,0.1,0.010000000000000002,0.5,350.0,5.857933154483459,strong,electronic,au,mid
3.0555556,0.0,487,2009,0.15,0.0225,0.0,0.0,0.0,175.0,5.1647859739235145,moder,fabricated_metal,au,mid
2.5555556,1.0,488,2009,0.6,0.36,0.0,0.0,0.0,70.0,4.248495242049359,strong,primary_metal,au,young
3.2222223,0.0,489,2009,0.4,0.16000000000000003,0.0,0.0,0.0,63.0,4.143134726391533,strong,rubber,au,young
2.8888888,0.0,490,2009,0.5,0.25,0.1,0.010000000000000002,0.0,120.0,4.787491742782046,strong,food,au,unknown
3.0555556,0.0,491,2009,0.5,0.25,0.1,0.010000000000000002,0.2,115.0,4.74493212836325,weak,electronic,au,mid
2.6666667,0.0,492,2009,0.4,0.16000000000000003,0.0,0.0,0.0,100.0,4.605170185988092,strong,glass,au,mid
3.1666667,0.0,495,2009,0.0,0.0,0.0,0.0,0.0,245.0,5.501258210544727,strong,fabricated_metal,au,old
3.3333333,0.0,496,2009,0.2,0.04000000000000001,0.0,0.0,0.0,500.0,6.214608098422191,strong,apparel,au,old
3.0555556,0.0,499,2009,0.8,0.6400000000000001,0.05,0.0025000000000000005,0.0,4000.0,8.294049640102028,moder,food,au,old
3.6666667,1.0,500,2009,0.29,0.0841,0.0,0.0,0.0,140.0,4.941642422609304,moder,primary_metal,au,old
2.7222223,0.0,501,2009,0.02,0.0004,0.0,0.0,0.09,130.0,4.867534450455582,moder,ind_machinery,au,young
3.0,0.0,502,2009,0.5,0.25,0.0,0.0,0.0,125.0,4.8283137373023015,moder,food,au,old
2.3888888,1.0,503,2009,0.6,0.36,0.1,0.010000000000000002,0.5,200.0,5.298317366548036,strong,furniture,au,young
2.7222223,0.0,504,2009,0.0,0.0,0.0,0.0,0.05,57.0,4.04305126783455,strong,textile,au,old
3.2777777,0.0,505,2009,1.0,1.0,0.0,0.0,0.06,300.0,5.703782474656201,weak,chemical,au,unknown
2.3888888,1.0,506,2009,0.02,0.0004,0.0,0.0,0.0,200.0,5.298317366548036,strong,transport,au,young
2.0,1.0,507,2009,0.3,0.09,0.0,0.0,0.0,180.0,5.19295685089021,weak,transport,au,mid
3.2222223,1.0,508,2009,0.02,0.0004,0.0,0.0,0.0,125.0,4.8283137373023015,strong,lumber,au,mid
3.2777777,0.0,509,2009,0.75,0.5625,0.15,0.0225,0.05,260.0,5.560681631015528,weak,ind_machinery,au,unknown
2.1111112,0.0,510,2009,0.1,0.010000000000000002,0.0,0.0,0.01,109.0,4.6913478822291435,moder,printing,au,old
3.3333333,1.0,511,2012,1.0,1.0,0.0,0.0,0.1,230.0,5.438079308923196,moder,transport,au,unknown
2.9444444,1.0,512,2009,0.5,0.25,0.04,0.0016,0.1,150.0,5.0106352940962555,strong,ind_machinery,au,mid
1.3333334,0.0,513,2009,0.0,0.0,0.0,0.0,0.0,2500.0,7.824046010856292,weak,fabricated_metal,au,old
4.0555553,1.0,514,2009,0.0,0.0,0.0,0.0,0.0,103.0,4.634728988229636,strong,electronic,au,old
3.2222223,0.0,516,2009,0.95,0.9025,0.02,0.0004,0.2,99.0,4.59511985013459,strong,rubber,au,mid
2.7222223,1.0,517,2009,0.0,0.0,0.0,0.0,0.0,75.0,4.31748811353631,moder,lumber,au,unknown
1.1111112,1.0,518,2009,0.0,0.0,0.05,0.0025000000000000005,0.0,160.0,5.075173815233827,weak,rubber,au,unknown
3.0,1.0,519,2009,0.35,0.12249999999999998,0.05,0.0025000000000000005,0.0,5000.0,8.517193191416238,weak,rubber,au,mid
3.3888888,1.0,520,2012,0.5,0.25,0.0,0.0,0.1,1300.0,7.170119543449628,moder,furniture,au,unknown
2.5555556,1.0,521,2009,0.45,0.2025,0.02,0.0004,0.06,150.0,5.0106352940962555,strong,fabricated_metal,au,mid
3.1666667,0.0,522,2009,0.6,0.36,0.05,0.0025000000000000005,0.2,1000.0,6.907755278982137,strong,paper,au,unknown
3.1666667,0.0,523,2009,0.5,0.25,0.29,0.0841,0.6,167.0,5.117993812416755,moder,ind_machinery,au,young
4.111111,0.0,524,2006,0.9,0.81,0.1,0.010000000000000002,0.0,850.0,6.745236349484363,strong,rubber,us,mid
2.6111112,0.0,525,2009,0.1,0.010000000000000002,0.05,0.0025000000000000005,0.01,1000.0,6.907755278982137,strong,apparel,au,young
3.0,0.0,526,2009,0.5,0.25,0.0,0.0,0.0,1000.0,6.907755278982137,strong,glass,au,old
3.9444444,0.0,527,2009,0.85,0.7224999999999999,0.5,0.25,0.0,110.0,4.700480365792417,moder,ind_machinery,au,unknown
2.1111112,1.0,528,2009,0.0,0.0,0.01,0.0001,0.0,150.0,5.0106352940962555,strong,food,au,mid
3.7777777,0.0,529,2009,0.03,0.0009,0.02,0.0004,0.08,240.0,5.480638923341991,moder,food,au,unknown
3.3888888,1.0,531,2009,0.6,0.36,0.24,0.0576,0.05,360.0,5.886104031450156,weak,ind_machinery,au,mid
2.0555556,0.0,532,2009,0.5,0.25,0.33,0.10890000000000001,0.33,150.0,5.0106352940962555,moder,instrument,au,young
3.3333333,0.0,533,2009,0.9,0.81,0.1,0.010000000000000002,0.0,120.0,4.787491742782046,weak,chemical,au,mid
3.5,0.0,534,2009,0.5,0.25,0.05,0.0025000000000000005,0.02,390.0,5.966146739123692,strong,transport,au,mid
2.4444444,0.0,535,2009,0.2,0.04000000000000001,0.0,0.0,0.2,100.0,4.605170185988092,strong,paper,au,unknown
3.7777777,1.0,536,2009,1.0,1.0,0.05,0.0025000000000000005,0.05,260.0,5.560681631015528,moder,fabricated_metal,au,old
2.3333333,0.0,537,2009,0.6,0.36,0.0,0.0,0.5,100.0,4.605170185988092,strong,food,au,unknown
3.7777777,0.0,538,2012,1.0,1.0,0.1,0.010000000000000002,0.15,92.0,4.5217885770490405,weak,glass,au,unknown
3.5555556,0.0,539,2009,0.2,0.04000000000000001,0.0,0.0,0.0,120.0,4.787491742782046,strong,printing,au,unknown
2.1666667,1.0,541,2009,0.3,0.09,0.02,0.0004,0.0,63.0,4.143134726391533,moder,rubber,au,young
3.4444444,0.0,542,2009,0.5,0.25,0.0,0.0,0.05,160.0,5.075173815233827,strong,ind_machinery,au,young
3.5,0.0,543,2009,1.0,1.0,0.1,0.010000000000000002,0.9,1600.0,7.3777589082278725,weak,glass,au,unknown
2.1111112,0.0,544,2009,0.79,0.6241000000000001,0.19,0.0361,0.0,400.0,5.991464547107982,weak,ind_machinery,au,young
1.6666666,0.0,545,2009,0.1,0.010000000000000002,0.0,0.0,0.0,1600.0,7.3777589082278725,weak,primary_metal,au,young
3.8333333,0.0,546,2009,0.9,0.81,0.09,0.0081,0.15,120.0,4.787491742782046,moder,electronic,au,unknown
2.0,0.0,547,2009,0.0,0.0,0.0,0.0,0.0,130.0,4.867534450455582,moder,transport,au,young
3.6111112,0.0,548,2009,0.8,0.6400000000000001,0.05,0.0025000000000000005,0.0,76.0,4.330733340286331,weak,chemical,au,unknown
2.7222223,1.0,549,2009,0.35,0.12249999999999998,0.01,0.0001,0.03,98.0,4.584967478670572,strong,food,au,mid
3.0,0.0,550,2009,0.5,0.25,0.17,0.028900000000000006,0.01,350.0,5.857933154483459,strong,ind_machinery,au,young
2.6111112,1.0,551,2009,0.0,0.0,0.0,0.0,0.05,130.0,4.867534450455582,strong,furniture,au,mid
3.3333333,0.0,552,2009,0.95,0.9025,0.25,0.0625,0.5,220.0,5.393627546352362,strong,ind_machinery,au,unknown
4.4444447,0.0,553,2009,1.0,1.0,0.08,0.0064,0.75,560.0,6.327936783729195,strong,primary_metal,au,mid
3.5555556,0.0,554,2009,0.67,0.4489000000000001,0.02,0.0004,0.0,150.0,5.0106352940962555,moder,chemical,au,mid
2.8888888,0.0,555,2009,0.5,0.25,0.02,0.0004,0.0,3000.0,8.006367567650246,moder,glass,au,unknown
2.1666667,0.0,556,2009,0.5,0.25,0.0,0.0,0.1,90.0,4.499809670330265,weak,glass,au,mid
1.8333334,1.0,557,2009,0.17,0.028900000000000006,0.0,0.0,0.0,90.0,4.499809670330265,moder,fabricated_metal,au,mid
3.2222223,0.0,558,2009,0.2,0.04000000000000001,0.1,0.010000000000000002,0.9,4000.0,8.294049640102028,strong,primary_metal,au,young
1.8333334,0.0,559,2009,0.04,0.0016,0.0,0.0,0.15,120.0,4.787491742782046,weak,fabricated_metal,au,unknown
3.3888888,0.0,560,2009,0.0,0.0,0.02,0.0004,0.0,700.0,6.551080335043404,weak,printing,au,old
3.1666667,0.0,561,2009,0.75,0.5625,0.0,0.0,0.1,1500.0,7.313220387090301,weak,chemical,au,unknown
3.3888888,0.0,562,2009,0.9,0.81,0.1,0.010000000000000002,0.02,1873.0,7.5352967024440884,strong,food,au,old
3.2777777,1.0,563,2009,0.1,0.010000000000000002,0.2,0.04000000000000001,0.6,450.0,6.1092475827643655,strong,food,au,old
2.3333333,0.0,564,2009,0.42,0.17639999999999997,0.05,0.0025000000000000005,0.0,82.0,4.406719247264253,strong,rubber,au,mid
4.111111,0.0,565,2009,0.6,0.36,0.02,0.0004,0.4,360.0,5.886104031450156,strong,rubber,au,mid
2.8333333,1.0,566,2009,1.0,1.0,0.14,0.019600000000000003,0.05,300.0,5.703782474656201,weak,misc_manuf,au,old
3.0,1.0,567,2009,0.29,0.0841,0.0,0.0,0.05,85.0,4.442651256490317,strong,leather,au,old
2.3888888,0.0,568,2009,0.3,0.09,0.08,0.0064,0.0,270.0,5.598421958998375,strong,ind_machinery,au,mid
3.7222223,0.0,569,2009,0.01,0.0001,0.01,0.0001,0.01,600.0,6.396929655216146,strong,lumber,au,young
